42.6699633012495,-84.6451985109442,0.72,36.256,11.011,196.542,2003-01-08T15:57:54
42.6699765557738,-84.6451985109442,0.92,50.165,20.926,197.813,2003-01-08T15:57:57
42.6699831830349,-84.6452075243172,1.00,51.728,24.593,197.948,2003-01-08T15:57:59
42.6699898102952,-84.6452165376901,0.95,35.012,12.792,197.501,2003-01-08T15:58:00
42.6699831830349,-84.6452435778091,0.84,20.447,2.853,198.100,2003-01-08T15:58:02
42.6699765557738,-84.6452525911821,0.71,27.694,7.446,200.803,2003-01-08T15:58:02
42.669969928512,-84.645261604555,0.66,39.389,15.576,202.171,2003-01-08T15:58:03
42.6699633012495,-84.645270617928,0.66,43.468,18.720,201.325,2003-01-08T15:58:05
42.6699500467223,-84.645270617928,0.68,29.560,11.069,199.166,2003-01-08T15:58:08
42.6699434194577,-84.645261604555,0.77,34.283,14.308,196.387,2003-01-08T15:58:14
42.6699301649264,-84.645261604555,0.74,55.763,24.917,197.692,2003-01-08T15:58:16
42.6699235376596,-84.6452525911821,0.82,56.710,25.228,198.118,2003-01-08T15:58:17
42.669910283124,-84.6452435778091,1.05,42.224,16.370,195.720,2003-01-08T15:58:23
42.6698970285856,-84.6452435778091,0.83,40.329,15.445,196.678,2003-01-08T15:58:28
42.6698904013153,-84.6452345644361,0.77,45.974,19.888,196.855,2003-01-08T15:58:30
42.6698771467726,-84.6452345644361,0.73,49.816,21.987,196.003,2003-01-08T15:58:34
42.6698638922271,-84.6452345644361,0.82,52.261,25.431,193.489,2003-01-08T15:58:36
42.6698572649533,-84.6452435778091,0.86,47.938,23.308,193.026,2003-01-08T15:58:38
42.6698506376788,-84.6452525911821,0.85,46.512,21.662,194.661,2003-01-08T15:58:41
42.6698373831277,-84.645261604555,0.87,41.477,16.870,194.942,2003-01-08T15:58:43
42.6698241285737,-84.645270617928,0.72,39.109,13.376,195.491,2003-01-08T15:58:47
42.6698175012957,-84.645279631301,0.85,44.370,17.674,195.567,2003-01-08T15:58:48
42.6698108740169,-84.645288644674,0.81,46.405,19.781,195.507,2003-01-08T15:58:51
42.6698042467374,-84.6452976580469,0.83,52.082,23.039,196.406,2003-01-08T15:58:54
